3, 
20, 
1013.33, 671.67, 0, 0, 
1046.67, 676.67, 2, 0, 
1013.33, 671.67, 4, 0, 
1046.67, 676.67, 7, 1, 
1036.67, 645, 9, 0, 
1043.33, 618.33, 11, 0, 
1036.67, 645, 13, 0, 
1043.33, 618.33, 17, 1, 
1026.67, 578.33, 20, 0, 
1036.67, 536.67, 24, 1, 
1026.67, 578.33, 27, 0, 
1043.33, 618.33, 30, 1, 
1036.67, 645, 33, 1, 
1043.33, 618.33, 35, 0, 
1036.67, 645, 37, 0, 
1046.67, 676.67, 41, 1, 
1096.67, 680, 44, 0, 
1106.67, 723.33, 47, 0, 
1000, 750, 53, 0, 
1106.67, 723.33, 59, 0, 
19, 
956.67, 350, 0, 0, 
960, 390, 3, 0, 
983.33, 390, 6, 1, 
960, 390, 8, 0, 
956.67, 350, 11, 0, 
960, 390, 14, 0, 
956.67, 350, 17, 0, 
930, 330, 19, 0, 
956.67, 350, 23, 1, 
960, 390, 27, 1, 
956.67, 350, 30, 0, 
930, 330, 35, 1, 
963.33, 276.67, 39, 0, 
1006.67, 290, 43, 1, 
963.33, 276.67, 46, 0, 
1006.67, 290, 49, 0, 
963.33, 276.67, 52, 0, 
1006.67, 290, 56, 1, 
963.33, 276.67, 59, 0, 
17, 
1090, 246.67, 0, 0, 
1076.67, 286.67, 3, 0, 
1093.33, 350, 8, 1, 
1076.67, 286.67, 12, 0, 
1093.33, 350, 16, 0, 
1076.67, 286.67, 20, 0, 
1090, 246.67, 23, 0, 
1130, 256.67, 27, 1, 
1090, 246.67, 30, 0, 
1130, 256.67, 33, 0, 
1090, 246.67, 37, 1, 
1130, 256.67, 41, 1, 
1090, 246.67, 44, 0, 
1130, 256.67, 48, 1, 
1090, 246.67, 51, 0, 
1130, 256.67, 54, 0, 
1090, 246.67, 57, 0, 
